o,percentGood
http://dbpedia.org/resource/Toronto_Film_Critics_Association_Awards_2006,100
http://dbpedia.org/resource/Phoenix_Film_Critics_Society_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/National_Society_of_Film_Critics_Awards_1990,100
http://dbpedia.org/resource/Kansas_City_Film_Critics_Circle_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Category:Best_Foreign_Language_Film_BAFTA_Award_winners,100
http://dbpedia.org/resource/Directors_Guild_of_America_Awards_2008,100
http://dbpedia.org/resource/National_Society_of_Film_Critics_Award_for_Best_Actor,100
http://dbpedia.org/resource/Writers_Guild_of_America_Awards_1998,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Awards_1998,100
http://dbpedia.org/resource/AACTA_Award_for_Best_Sound,100
http://dbpedia.org/resource/Huabiao_Film_Awards,100
http://dbpedia.org/resource/C%C3%A9sar_Awards_2011,100
http://dbpedia.org/resource/Broadcast_Awards,100
http://dbpedia.org/resource/Working_Films_Award,100
http://dbpedia.org/resource/List_of_submissions_to_the_85th_Academy_Awards_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/List_of_Japanese_submissions_for_the_Academy_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/VPRO_IDFA_Award,100
http://dbpedia.org/resource/2010_Gemini_Awards,100
http://dbpedia.org/resource/14th_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actor_-_Motion_Picture_Drama,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Screenplay,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture_Drama,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Awards_2005,100
http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_C%C3%A9sar_Award,100
http://dbpedia.org/resource/59th_BAFTA_Awards,100
http://dbpedia.org/resource/37th_People's_Choice_Awards,100
http://dbpedia.org/resource/22nd_European_Film_Awards,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Animated_Feature_Film,100
http://dbpedia.org/resource/Screen_Award_for_Best_Art_Direction,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Screenplay,100
http://dbpedia.org/resource/American_Film_Institute_Awards_2007,100
http://dbpedia.org/resource/Nebula_Award_for_Best_Script,100
http://dbpedia.org/resource/Template:Satellite_Award_Best_Animated_or_Mixed_Media_Feature_Film,100
http://dbpedia.org/resource/1999_Kids'_Choice_Awards,100
http://dbpedia.org/resource/Billie_Awards,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Director,100
http://dbpedia.org/resource/13th_Critics'_Choice_Awards,100
http://dbpedia.org/class/yago/FilmsFeaturingABestSupportingActressGoyaAwardWinningPerformance,100
http://dbpedia.org/resource/Category:Filmfare_Best_Movie_Award_winners,100
http://dbpedia.org/resource/10th_Critics'_Choice_Awards,100
http://dbpedia.org/resource/15th_Critics'_Choice_Awards,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/Template:AcademyAwardBestForeignLanguageFilm_1961%E2%80%931980,100
http://dbpedia.org/resource/44th_Bodil_Awards,100
http://dbpedia.org/resource/BIFA_Award_for_Best_Foreign_Independent_Film,100
http://dbpedia.org/resource/35th_C%C3%A9sar_Awards,100
http://dbpedia.org/resource/53rd_Golden_Globe_Awards,100
http://dbpedia.org/resource/Fran%C3%A7ois_Chalais_Award,100
http://dbpedia.org/resource/5th_Asian_Film_Awards,100
http://dbpedia.org/resource/Dallas-Fort_Worth_Film_Critics_Association_Awards_2009,100
http://dbpedia.org/resource/Screen_Award_for_Best_Music_Director,100
http://dbpedia.org/resource/Society_of_Texas_Film_Critics,100
http://dbpedia.org/resource/Template:GoldenGlobeAwardBestMotionPictureMusicalComedy_1981-2000,100
http://dbpedia.org/resource/Nebula_Award,100
http://dbpedia.org/resource/1990_Grammy_Awards,100
http://dbpedia.org/resource/BAFTA_Rising_Star_Award,100
http://dbpedia.org/resource/San_Francisco_Film_Critics_Circle,100
http://dbpedia.org/resource/Bradbury_Award,100
http://dbpedia.org/resource/Template:Asia_Pacific_Screen_Award_for_Best_Film,100
http://dbpedia.org/resource/Asian_Film_Awards,100
http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Edgar_Award,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Director_%E2%80%93_Motion_Picture,100
http://dbpedia.org/resource/British_Academy_Film_Award,100
http://dbpedia.org/resource/64th_Golden_Globe_Awards,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Supporting_Actress_-_Motion_Picture,100
http://dbpedia.org/resource/65th_Academy_Awards,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actor_-_Motion_Picture_Musical_or_Comedy,100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Debut,100
http://dbpedia.org/resource/Template:GLAAD_Media_Award_for_Outstanding_Film_%E2%80%93_Limited_Release,100
http://dbpedia.org/resource/Golden_Horse_Award,100
http://dbpedia.org/resource/55th_Annual_Grammy_Awards,100
http://dbpedia.org/resource/List_of_French_submissions_for_the_Academy_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/13th_ALMA_Awards,100
http://dbpedia.org/resource/17th_Critics'_Choice_Awards,100
http://dbpedia.org/resource/57th_British_Academy_Film_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Actress_in_a_Supporting_Role,100
http://dbpedia.org/resource/1991_New_York_Film_Critics_Circle_Awards,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Award_for_Best_Actor,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Motion_Picture_-_Drama,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Film_%E2%80%93_Musical_or_Comedy,100
http://dbpedia.org/resource/Best_Actress_Award_(Cannes_Film_Festival),100
http://dbpedia.org/resource/Nominees_for_Grammy_Awards_of_2007,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Awards_2009,100
http://dbpedia.org/resource/Template:Independent_Spirit_Award_for_Best_Film,100
http://dbpedia.org/resource/Grierson_Awards,100
http://dbpedia.org/resource/67th_Academy_Awards,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Supporting_Actor_%E2%80%93_Motion_Picture,100
http://dbpedia.org/resource/Category:Best_Animated_Feature_Film_Asia_Pacific_Screen_Award_winners,100
http://dbpedia.org/resource/Screen_Award_for_Best_Villain,100
http://dbpedia.org/resource/Black_Reel_Award_for_Best_Ensemble,100
http://dbpedia.org/resource/Template:BAFTA_Best_Film_2001-2020,100
http://dbpedia.org/resource/2003_New_Zealand_Film_Awards,100
http://dbpedia.org/resource/Saturn_Award_for_Best_Performance_by_a_Younger_Actor,100
http://dbpedia.org/resource/Filmfare_Best_Film_Award,100
http://dbpedia.org/resource/27th_Independent_Spirit_Awards,100
http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Supporting_Male,100
http://dbpedia.org/resource/Florida_Film_Critics_Circle_Award,100
http://dbpedia.org/resource/National_Board_of_Review:_Top_Ten_Films,100
http://dbpedia.org/resource/Saturn_Award_for_Best_Editing,100
http://dbpedia.org/resource/Southeastern_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/Template:Broadcast_Film_Critics_Association_Award_for_Best_Film,100
http://dbpedia.org/resource/Template:ScreenActorsGuildAward_CastMotionPicture_1995%E2%80%932000,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_%E2%80%93_Motion_Picture,100
http://dbpedia.org/resource/Cinema_Audio_Society_Awards,100
http://dbpedia.org/resource/Template:Animation_Kobe_Feature_Film_Award,100
http://dbpedia.org/resource/Producers_Guild_of_America_Awards_2013,100
http://dbpedia.org/resource/Obie_Award,100
http://dbpedia.org/resource/Category:Best_Animated_Feature_Broadcast_Film_Critics_Association_Award_winners,100
http://dbpedia.org/resource/Category:Claude_Jutra_Award_winning_films,100
http://dbpedia.org/resource/AFI's_100_Years...100_Heroes_and_Villains,100
http://dbpedia.org/resource/Template:BAFTA_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Goya_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Supporting_Actress_in_a_Motion_Picture,100
http://dbpedia.org/resource/Annie_Awards,100
http://dbpedia.org/resource/Independent_Spirit_Award,100
http://dbpedia.org/resource/37th_British_Academy_Film_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Film_Not_in_the_English_Language,100
http://dbpedia.org/resource/Saturn_Award_for_Best_Supporting_Actress,100
http://dbpedia.org/resource/65th_Golden_Globe_Awards,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Award_for_Best_Film,100
http://dbpedia.org/resource/Category:Films_that_won_the_Best_Costume_Design_Academy_Award,100
http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Awards_2012,100
http://dbpedia.org/resource/National_Society_of_Film_Critics,100
http://dbpedia.org/resource/Category:Best_Picture_Academy_Award_winners,100
http://dbpedia.org/resource/Washington_D.C._Area_Film_Critics_Association_Awards_2010,100
http://dbpedia.org/resource/Visual_Effects_Society_Award_for_Outstanding_Visual_Effects_in_an_Effects_Driven_Feature_Motion_Picture,100
http://dbpedia.org/resource/European_Film_Award_for_Best_Actress,100
http://dbpedia.org/resource/1998_MTV_Movie_Awards,100
http://dbpedia.org/resource/2010_Scream_Awards,100
http://dbpedia.org/resource/70th_Academy_Awards,100
http://dbpedia.org/resource/Washington_D.C._Area_Film_Critics_Association_Awards_2012,100
http://dbpedia.org/resource/Academy_Award_for_Best_Animated_Feature,100
http://dbpedia.org/resource/Goya_Award,100
http://dbpedia.org/resource/Goya_Awards,100
http://dbpedia.org/resource/Anthony_Asquith_Award_for_Film_Music,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Awards_2012,100
http://dbpedia.org/resource/83rd_Academy_Awards,100
http://dbpedia.org/resource/Template:Empire_Award_for_Best_Comedy,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Awards_1996,100
http://dbpedia.org/resource/Vancouver_Film_Critics_Circle_Awards_2009,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Action_Film,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Film,100
http://dbpedia.org/resource/London_Critics_Circle_Film_Awards,100
http://dbpedia.org/resource/46th_Annual_Grammy_Awards,100
http://dbpedia.org/resource/32nd_Annual_Grammy_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Best_Sound_Mixing,100
http://dbpedia.org/resource/55th_Golden_Globe_Awards,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Award_for_Best_Director,100
http://dbpedia.org/resource/5th_Spacey_Awards,100
http://dbpedia.org/resource/60th_Directors_Guild_of_America_Awards,100
http://dbpedia.org/resource/AFI's_100_Years...100_Songs,100
http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Male_Actor_in_a_Supporting_Role,100
http://dbpedia.org/resource/Tony_Award_for_Best_Costume_Design,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Editing,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Makeup,100
http://dbpedia.org/resource/London_Film_Critics_Circle_Award_for_Actress_of_the_Year,100
http://dbpedia.org/resource/Dallas-Fort_Worth_Film_Critics_Association_Awards_2012,100
http://dbpedia.org/resource/Phoenix_Film_Critics_Society_Award_for_Best_Film,100
http://dbpedia.org/resource/World_Soundtrack_Award_for_Soundtrack_Composer_of_the_Year,100
http://dbpedia.org/resource/Empire_Award_for_Best_Horror,100
http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Actor_in_a_Motion_Picture,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Awards_1994,100
http://dbpedia.org/resource/Toronto_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/Academy_award,100
http://dbpedia.org/resource/72nd_Academy_Awards,100
http://dbpedia.org/resource/Screen_Award_for_Best_Choreographer,100
http://dbpedia.org/resource/Template:GLAAD_Media_Award_for_Outstanding_Film_%E2%80%93_Wide_Release,100
http://dbpedia.org/resource/Writers_Guild_of_America_Award,100
http://dbpedia.org/resource/Tony_Award,100
http://dbpedia.org/resource/AACTA_Award_for_Best_Direction,100
http://dbpedia.org/resource/Art_Directors_Guild_Award_for_Excellence_in_Production_Design_for_a_Contemporary_Film,100
http://dbpedia.org/resource/Grand_Bell_Awards,100
http://dbpedia.org/resource/Gotham_Award,100
http://dbpedia.org/resource/BAFTA_Award,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/26th_Independent_Spirit_Awards,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Director,100
http://dbpedia.org/resource/2005_Dallas-Fort_Worth_Film_Critics_Association_Awards,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Screenplay,100
http://dbpedia.org/resource/Category:Best_Sci-Fi/Fantasy_Empire_Award_winners,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Adapted_Screenplay,100
http://dbpedia.org/resource/51st_Annual_Grammy_Awards,100
http://dbpedia.org/resource/Dallas%E2%80%93Fort_Worth_Film_Critics_Association_Award_for_Best_Supporting_Actress,100
http://dbpedia.org/resource/Dallas-Fort_Worth_Film_Critics_Association_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Tony_Award_for_Best_Musical,100
http://dbpedia.org/resource/Directors_Guild_of_America_Award_for_Outstanding_Directing_%E2%80%93_Feature_Film,100
http://dbpedia.org/resource/Category:Edgar_Award_winning_works,100
http://dbpedia.org/resource/List_of_submissions_to_the_84th_Academy_Awards_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Category:Best_Film_Empire_Award_winners,100
http://dbpedia.org/resource/Hugo_Award,100
http://dbpedia.org/resource/Template:Hugo_Award_for_Best_Dramatic_Presentation_1981%E2%80%932002,100
http://dbpedia.org/resource/Satellite_Awards_2009,100
http://dbpedia.org/resource/Category:Independent_Spirit_Award_for_Best_Foreign_Film_winners,100
http://dbpedia.org/resource/Category:Ophir_Award_winners:_Films,100
http://dbpedia.org/resource/Template:Empire_Award_for_Best_Thriller,100
http://dbpedia.org/resource/2nd_Golden_Satellite_Awards,100
http://dbpedia.org/resource/Template:Empire_Award_for_Best_Horror,100
http://dbpedia.org/resource/Template:AcademyAwardBestForeignLanguageFilm_1981%E2%80%932000,100
http://dbpedia.org/resource/Academy_Award_for_Best_Writing_(Adapted_Screenplay),100
http://dbpedia.org/resource/Category:Genie_Award_for_Best_Picture_winners,100
http://dbpedia.org/resource/IFTA_Award,100
http://dbpedia.org/resource/49th_Annual_Grammy_Awards,100
http://dbpedia.org/class/yago/FilmsFeaturingABestSupportingActressAcademyAwardWinningPerformance,100
http://dbpedia.org/resource/37th_Saturn_Awards,100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actress_Academy_Award_winning_performance,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Director,100
http://dbpedia.org/resource/Tony_Awards,100
http://dbpedia.org/resource/Best_Director_Award_(Cannes_Film_Festival),100
http://dbpedia.org/resource/George_Foster_Peabody_Award,100
http://dbpedia.org/resource/16th_Satellite_Awards,100
http://dbpedia.org/resource/List_of_submissions_to_the_74th_Academy_Awards_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actor_%E2%80%93_Motion_Picture_Drama,100
http://dbpedia.org/resource/Ariel_Award_for_Best_Picture,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Animated_Feature,100
http://dbpedia.org/resource/Category:Annie_Award_winners,100
http://dbpedia.org/resource/IIFA_Award_for_Best_Lyricist,100
http://dbpedia.org/resource/IIFA_Award_for_Best_Background_Score,100
http://dbpedia.org/resource/British_Academy_Children's_Awards,100
http://dbpedia.org/resource/Empire_Award_for_Best_Actor,100
http://dbpedia.org/resource/AFI's_100_Years...100_Passions,100
http://dbpedia.org/resource/7th_Screen_Actors_Guild_Awards,100
http://dbpedia.org/resource/Kansas_City_Film_Critics_Circle_Award_for_Best_Film,100
http://dbpedia.org/resource/Gawad_Urian_Award,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Awards_1978,100
http://dbpedia.org/resource/C%C3%A9sar_Awards,100
http://dbpedia.org/resource/National_Board_of_Review_Award_for_Best_Animated_Film,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Motion_Picture_%E2%80%93_Drama,100
http://dbpedia.org/resource/AFI's_100_Years...100_Movies_(10th_Anniversary_Edition),100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Awards_2012,100
http://dbpedia.org/resource/Category:Films_whose_art_director_won_the_Best_Art_Direction_Academy_Award,100
http://dbpedia.org/resource/Academy_Award_for_Best_Film_Editing,100
http://dbpedia.org/resource/33rd_British_Academy_Film_Awards,100
http://dbpedia.org/resource/53rd_Annual_Grammy_Awards,100
http://dbpedia.org/resource/18th_Satellite_Awards,100
http://dbpedia.org/resource/Template:Mainichi_Film_Award_-_Animation_Film_Award,100
http://dbpedia.org/resource/Huabiao_Awards,100
http://dbpedia.org/resource/14th_Satellite_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Film_Editing,100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Film,100
http://dbpedia.org/resource/BAFTA_Awards,100
http://dbpedia.org/resource/C%C3%A9sar_Award_for_Best_Production_Design,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Costume_Design,100
http://dbpedia.org/resource/76th_Academy_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Makeup,100
http://dbpedia.org/resource/London_Film_Critics_Circle_Awards,100
http://dbpedia.org/resource/Awards_of_the_Japanese_Academy,100
http://dbpedia.org/resource/Asia_Pacific_Screen_Award_for_Achievement_in_Cinematography,100
http://dbpedia.org/resource/Template:AcademyAwardBestForeignLanguageFilm_2001%E2%80%932020,100
http://dbpedia.org/resource/31st_Hong_Kong_Film_Awards,100
http://dbpedia.org/resource/Australian_Film_Institute_Awards,100
http://dbpedia.org/resource/Saturn_Award_for_Best_Direction,100
http://dbpedia.org/resource/American_Comedy_Awards,100
http://dbpedia.org/resource/Filmfare_Award_for_Best_Background_Score,100
http://dbpedia.org/resource/Grammy_Award_for_Best_Pop_Performance_by_a_Duo_or_Group_with_Vocal,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_British_Film,100
http://dbpedia.org/resource/Template:Annie_Award_for_Best_Animated_Feature,100
http://dbpedia.org/resource/12th_Satellite_Awards,100
http://dbpedia.org/resource/33rd_Saturn_Awards,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Screen_Award_for_Best_Lyricist,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Awards_1998,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Cinematography,100
http://dbpedia.org/resource/Directors_Guild_of_America_Award,100
http://dbpedia.org/resource/Category:Nebula_Award_for_Best_Script_winning_works,100
http://dbpedia.org/resource/Screen_Actors_Guild_Award_for_Outstanding_Performance_by_a_Female_Actor_in_a_Leading_Role,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Supporting_Actress,100
http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_Academy_Award,100
http://dbpedia.org/resource/Grammy_Award_for_Best_Song_Written_for_Visual_Media,100
http://dbpedia.org/resource/Template:Andr%C3%A9_Cavens_Award_1981%E2%80%932000,100
http://dbpedia.org/resource/Independent_Spirit_John_Cassavetes_Award,100
http://dbpedia.org/resource/Category:Best_Animated_Feature_Academy_Award_winners,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Animated_or_Mixed_Media_Feature,100
http://dbpedia.org/resource/48th_British_Academy_Film_Awards,100
http://dbpedia.org/resource/Category:Films_that_won_the_Academy_Award_for_Best_Makeup,100
http://dbpedia.org/resource/Empire_Award_for_Best_Director,100
http://dbpedia.org/resource/Satellite_Awards_2008,100
http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Screenplay,100
http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Male_Lead,100
http://dbpedia.org/resource/Golden_Trailer_Award,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Award_for_Best_Picture,100
http://dbpedia.org/resource/Category:Films_that_won_the_Best_Sound_Mixing_Academy_Award,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Actress_in_a_Motion_Picture_%E2%80%93_Drama,100
http://dbpedia.org/resource/Category:Best_British_Film_Empire_Award_winners,100
http://dbpedia.org/resource/Genie_Award,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Song,100
http://dbpedia.org/resource/Online_Film_Critics_Society_Awards_2013,100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actor_Academy_Award_winning_performance,100
http://dbpedia.org/resource/3rd_Asian_Film_Awards,100
http://dbpedia.org/resource/Satellite_Awards_2012,100
http://dbpedia.org/resource/Category:National_Film_Board_of_Canada_films,100
http://dbpedia.org/resource/British_Independent_Film_Awards,100
http://dbpedia.org/resource/Template:Empire_Award_for_Best_British_Film,100
"http://dbpedia.org/resource/Black_Reel_Award_for_Best_Screenplay,_Adapted_or_Original",100
http://dbpedia.org/resource/American_Cinema_Editors,100
http://dbpedia.org/resource/Southeastern_Film_Critics_Association,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Prism_Award,100
http://dbpedia.org/resource/Canadian_Comedy_Awards,100
http://dbpedia.org/resource/77th_Academy_Awards,100
http://dbpedia.org/resource/List_of_submissions_to_the_81st_Academy_Awards_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/41st_NAACP_Image_Awards,100
http://dbpedia.org/resource/Template:Saturn_Award_for_Best_Science_Fiction_Film_2011%E2%80%932030,100
http://dbpedia.org/resource/Template:Satellite_Award_Best_Motion_Picture,100
http://dbpedia.org/resource/Academy_Award_for_Best_Song,100
http://dbpedia.org/resource/Black_Reel_Award:_Best_Ensemble,100
http://dbpedia.org/resource/AFI's_100_Years...100_Cheers,100
http://dbpedia.org/resource/Academy_Award_for_Documentary_Feature,100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actress_Goya_Award_winning_performance,100
http://dbpedia.org/resource/79th_Academy_Awards,100
http://dbpedia.org/resource/Washington_D.C._Area_Film_Critics_Association_Awards_2009,100
http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Motion_Picture,100
http://dbpedia.org/resource/36th_Annie_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Sound,100
http://dbpedia.org/resource/Saturn_Award_for_Best_International_Film,100
http://dbpedia.org/resource/British_Comedy_Awards,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Template:AACTA_International_Award_for_Best_Film,100
http://dbpedia.org/resource/14th_Critics'_Choice_Awards,100
http://dbpedia.org/resource/Outer_Critics_Circle_Award,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association,100
http://dbpedia.org/resource/American_Society_of_Cinematographers_Award_for_Outstanding_Achievement_in_Cinematography_in_Theatrical_Releases,100
http://dbpedia.org/resource/3rd_Golden_Satellite_Awards,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Production_Design,100
http://dbpedia.org/resource/20th_Youth_in_Film_Awards,100
http://dbpedia.org/resource/Santa_Fe_Film_Critics_Circle_Award,100
http://dbpedia.org/resource/Chicago_Film_Critics_Association_Award_for_Best_Supporting_Actress,100
http://dbpedia.org/resource/German_Film_Awards,100
http://dbpedia.org/resource/National_Film_Board_of_Canada,100
http://dbpedia.org/resource/Argentine_Film_Critics_Association,100
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Supporting_Actress_%E2%80%93_Motion_Picture,100
http://dbpedia.org/resource/NAACP_Image_Award_for_Outstanding_Supporting_Actor_in_a_Motion_Picture,100
http://dbpedia.org/resource/AFI's_100_Years..._100_Movies,100
http://dbpedia.org/resource/Template:IIFA_Award_for_Best_Movie,100
http://dbpedia.org/resource/Template:Saturn_Award_for_Best_Horror_Film_1972%E2%80%931990,100
http://dbpedia.org/resource/BAFTA_Award_for_Best_Actor_in_a_Supporting_Role,100
http://dbpedia.org/resource/Template:Saturn_Award_for_Best_Action/Adventure/Thriller_Film_1994%E2%80%932010,100
http://dbpedia.org/resource/81st_Academy_Awards,100
http://dbpedia.org/resource/66th_Academy_Awards,100
http://dbpedia.org/resource/Hugo_Awards,100
http://dbpedia.org/resource/Category:Best_Film_Goya_Award_winners,100
http://dbpedia.org/resource/Toronto_Film_Critics_Association_Awards_2012,100
http://dbpedia.org/resource/Independent_Spirit_Award_for_Best_Cinematography,100
http://dbpedia.org/resource/66th_Bodil_Awards,100
http://dbpedia.org/resource/Category:Films_featuring_a_Best_Supporting_Actress_Goya_Award_winning_performance,100
http://dbpedia.org/resource/28th_Independent_Spirit_Awards,100
http://dbpedia.org/resource/BIFA_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Template:Broadcast_Film_Critics_Association_Award_for_Best_Animated_Feature,100
http://dbpedia.org/resource/National_Board_of_Review,100
http://dbpedia.org/resource/Template:BAFTA_Best_Film_1981-2000,100
http://dbpedia.org/resource/Category:Hugo_Award_for_Best_Dramatic_Presentation_winning_works,100
http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Award_for_Best_Foreign_Language_Film,100
http://dbpedia.org/resource/Template:GLAAD_Media_Award_for_Outstanding_Documentary,100
http://dbpedia.org/resource/C%C3%A9sar_Awards_1991,100
http://dbpedia.org/resource/Academy_Award_for_Best_Art_Direction,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Awards,100
http://dbpedia.org/resource/Broadcast_Film_Critics_Association_Award_for_Best_Cast,100
http://dbpedia.org/resource/Denver_Film_Critics_Society,100
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Actor,100
http://dbpedia.org/resource/St._Louis_Gateway_Film_Critics_Association,100
http://dbpedia.org/resource/Template:Goya_Award_for_Best_Film,100
http://dbpedia.org/resource/Hong_Kong_Film_Award,100
http://dbpedia.org/resource/Guldbagge_Award,100
http://dbpedia.org/resource/Academy_Award_for_Best_Adapted_Screenplay,100
http://dbpedia.org/resource/Annie_Award_for_Best_Animated_Video_Game,100
http://dbpedia.org/resource/48th_Golden_Globe_Awards,100
http://dbpedia.org/resource/Academy_Award_for_Writing_(Original_Screenplay),100
http://dbpedia.org/resource/Writers_Guild_of_America_Award_for_Best_Original_Screenplay,100
http://dbpedia.org/resource/National_Board_of_Review_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Vancouver_Film_Critics_Circle_Awards_2006,100
http://dbpedia.org/resource/Los_Angeles_Film_Critics_Association_Award_for_Best_Supporting_Actor,100
http://dbpedia.org/resource/Asia_Pacific_Screen_Awards,100
http://dbpedia.org/resource/BAFTA_Film_Awards_1994,100
http://dbpedia.org/resource/Film_Critics_Circle_of_Australia_Awards_2005,100
http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_-_Motion_Picture_Musical_or_Comedy,100
"http://dbpedia.org/resource/Category:Hugo_Award_for_Best_Dramatic_Presentation,_Long_Form_winning_works",100
